"ID","product","time","user","aspect","norm_asp","polarity","norm_pol","sarst","entities","op_hol"
"43.12.1","Canon G3","2024-07-25T11:04:56.316Z","User-THbz4","accessory kit","accessories","neutral","0","STATEMENT","kit","Author"
"43.13.1","Canon G3","2024-07-25T11:04:56.316Z","User-THbz4","camera bag","camera bag","neutral","0","STATEMENT","camera","Author"
"43.14.1","Canon G3","2024-07-25T11:04:56.316Z","User-THbz4","accessory kit","accessories","positive","1","STATEMENT","card","Author"
"43.15.1","Canon G3","2024-07-25T11:04:56.316Z","User-THbz4","camera","camera","neutral","0","STATEMENT","camera","Author"
"44.1.1","Canon G3","2024-07-04T04:18:33.234Z","User-rrbge","review","review","positive","1","AFFECTIVE-REACTION","camera","Author"
"44.2.1","Canon G3","2024-07-04T04:18:33.234Z","User-rrbge","other","other","neutral","0","STATEMENT","pictures, olympus","Author"
"44.3.1","Canon G3","2024-07-04T04:18:33.234Z","User-rrbge","other","other","positive","1","AFFECTIVE-REACTION","","Author"
"44.4.1","Canon G3","2024-07-04T04:18:33.234Z","User-rrbge","coolpix 4300","camera","positive","1","AFFECTIVE-REACTION","","Author"
"44.5.1","Canon G3","2024-07-04T04:18:33.234Z","User-rrbge","picture","pictures","neutral","0","STATEMENT","","Author"
"44.6.1","Canon G3","2024-07-04T04:18:33.234Z","User-rrbge","other","other","neutral","0","STATEMENT","","Author"
"44.7.1","Canon G3","2024-07-04T04:18:33.234Z","User-rrbge","other","other","positive","1","AFFECTIVE-REACTION","","Author"
"44.8.1","Canon G3","2024-07-04T04:18:33.234Z","User-rrbge","blurriness","blurriness","neutral","0","STATEMENT","camera, button","Author"
"44.9.1","Canon G3","2024-07-04T04:18:33.234Z","User-rrbge","other","other","neutral","0","STATEMENT","","Author"
"44.10.1","Canon G3","2024-07-04T04:18:33.234Z","User-rrbge","features","features","positive","1","AFFECTIVE-REACTION","camera, features","Author"
"44.11.1","Canon G3","2024-07-04T04:18:33.234Z","User-rrbge","camera","camera","negative","-1","AFFECTIVE-REACTION","hands, person, settings","Author"
"45.1.1","Canon G3","2024-08-29T20:54:33.995Z","User-PGdz7","nikon 4300","camera","neutral","0","STATEMENT","","Author"
"45.2.1","Canon G3","2024-08-29T20:54:33.995Z","User-PGdz7","camera","camera","positive","1","AFFECTIVE-REACTION","","Author"
"45.3.1","Canon G3","2024-08-29T20:54:33.995Z","User-PGdz7","picture","pictures","positive","1","AFFECTIVE-REACTION","","Author"
"45.4.1","Canon G3","2024-08-29T20:54:33.995Z","User-PGdz7","digital zoom","zoom","positive","1","AFFECTIVE-REACTION","","Author"
"45.4.2","Canon G3","2024-08-29T20:54:33.995Z","User-PGdz7","optical zoom","zoom","positive","1","AFFECTIVE-REACTION","","Author"
"45.5.1","Canon G3","2024-08-29T20:54:33.995Z","User-PGdz7","picture","pictures","positive","1","AFFECTIVE-REACTION","camera, bit","Others"
"45.5.2","Canon G3","2024-08-29T20:54:33.995Z","User-PGdz7","deleting pics","deleting pics","positive","1","AFFECTIVE-REACTION","camera, bit","Others"
"45.5.3","Canon G3","2024-08-29T20:54:33.995Z","User-PGdz7","focusing","focusing","positive","1","AFFECTIVE-REACTION","camera, bit","Others"
"45.5.4","Canon G3","2024-08-29T20:54:33.995Z","User-PGdz7","lighting adjustments","lighting adjustments","positive","1","SENTIMENT","camera, bit","Others"
"45.5.5","Canon G3","2024-08-29T20:54:33.995Z","User-PGdz7","camera","camera","positive","1","AFFECTIVE-REACTION","camera, bit","Others"
"45.6.1","Canon G3","2024-08-29T20:54:33.995Z","User-PGdz7","picture","pictures","positive","1","AFFECTIVE-REACTION","features","Author"
"45.7.1","Canon G3","2024-08-29T20:54:33.995Z","User-PGdz7","sunset feature","sunset feature","positive","1","AFFECTIVE-REACTION","","Author"
"45.8.1","Canon G3","2024-08-29T20:54:33.995Z","User-PGdz7","software","software","negative","-1","AFFECTIVE-REACTION","camera","Others"
"45.9.1","Canon G3","2024-08-29T20:54:33.995Z","User-PGdz7","touchups","touchups","negative","-1","AFFECTIVE-REACTION","","Author"
"45.9.2","Canon G3","2024-08-29T20:54:33.995Z","User-PGdz7","redeye","redeye","negative","-1","AFFECTIVE-REACTION","","Author"
"45.10.1","Canon G3","2024-08-29T20:54:33.995Z","User-PGdz7","memory card","memory card","positive","1","STATEMENT","memory","Author"
"45.11.1","Canon G3","2024-08-29T20:54:33.995Z","User-PGdz7","memory card","memory card","positive","1","STATEMENT","","Author"
"45.11.2","Canon G3","2024-08-29T20:54:33.995Z","User-PGdz7","resolution","resolution","positive","1","AFFECTIVE-REACTION","","Author"
"45.12.1","Canon G3","2024-08-29T20:54:33.995Z","User-PGdz7","picture","pictures","positive","1","STATEMENT","pics, Very","Author"
"45.13.1","Canon G3","2024-08-29T20:54:33.995Z","User-PGdz7","battery life","battery","positive","1","AFFECTIVE-REACTION","","Author"
"45.13.2","Canon G3","2024-08-29T20:54:33.995Z","User-PGdz7","rechargeable batteries","battery","positive","1","AFFECTIVE-REACTION","","Author"
"45.13.3","Canon G3","2024-08-29T20:54:33.995Z","User-PGdz7","alkaline backup","alkaline backup","positive","1","AFFECTIVE-REACTION","","Author"
"45.13.4","Canon G3","2024-08-29T20:54:33.995Z","User-PGdz7","emergency pics","pictures","positive","1","AFFECTIVE-REACTION","","Author"
"45.14.1","Canon G3","2024-08-29T20:54:33.995Z","User-PGdz7","camera","camera","positive","1","AFFECTIVE-REACTION","camera","Author"
"45.15.1","Canon G3","2024-08-29T20:54:33.995Z","User-PGdz7","other","other","positive","1","STATEMENT","digital, move","Author"
"45.16.1","Canon G3","2024-08-29T20:54:33.995Z","User-PGdz7","other","other","positive","1","SENTIMENT","","Author"
"45.17.1","Canon G3","2024-08-29T20:54:33.995Z","User-PGdz7","camera","camera","positive","1","AFFECTIVE-REACTION","","Author"
"45.17.2","Canon G3","2024-08-29T20:54:33.995Z","User-PGdz7","investment","investment","positive","1","SENTIMENT","","Author"
"46.1.1","Canon G3","2024-08-31T04:06:30.348Z","User-dGdDi","other","other","positive","1","STATEMENT","","Author"
"46.2.1","Canon G3","2024-08-31T04:06:30.348Z","User-dGdDi","use","usability","positive","1","SENTIMENT","coolpix, size","Author"
"46.2.2","Canon G3","2024-08-31T04:06:30.348Z","User-dGdDi","quality","quality","positive","1","AFFECTIVE-REACTION","coolpix, size","Author"
"46.2.3","Canon G3","2024-08-31T04:06:30.348Z","User-dGdDi","size","size","positive","1","AFFECTIVE-REACTION","coolpix, size","Author"
"46.3.1","Canon G3","2024-08-31T04:06:30.348Z","User-dGdDi","battery","battery","negative","-1","STATEMENT","","Author"
"46.3.2","Canon G3","2024-08-31T04:06:30.348Z","User-dGdDi","memory card","memory card","positive","1","STATEMENT","","Author"
"46.4.1","Canon G3","2024-08-31T04:06:30.348Z","User-dGdDi","auto settings","auto settings","positive","1","AFFECTIVE-REACTION","auto, settings, job","Author"
"46.5.1","Canon G3","2024-08-31T04:06:30.348Z","User-dGdDi","nikon coolpix 4300","camera","positive","1","AFFECTIVE-REACTION","","Author"
"47.1.1","Canon G3","2024-08-10T16:29:09.856Z","User-nLATX","nikon coolpix 4300","camera","positive","1","AFFECTIVE-REACTION","","Author"
"47.2.1","Canon G3","2024-08-10T16:29:09.856Z","User-nLATX","camera","camera","positive","1","AFFECTIVE-REACTION","ones, features","Author"
"47.3.1","Canon G3","2024-08-10T16:29:09.856Z","User-nLATX","picture quality","pictures","positive","1","AFFECTIVE-REACTION","pics","Author"
"47.3.2","Canon G3","2024-08-10T16:29:09.856Z","User-nLATX","use","usability","neutral","0","STATEMENT","pics","Author"
"47.4.1","Canon G3","2024-08-10T16:29:09.856Z","User-nLATX","pics","pictures","positive","1","STATEMENT","pics","Others"
"47.5.1","Canon G3","2024-08-10T16:29:09.856Z","User-nLATX","lcd","lcd","negative","-1","AFFECTIVE-REACTION","lcd, daylight","Author"
"47.6.1","Canon G3","2024-08-10T16:29:09.856Z","User-nLATX","download speed","download speed","positive","1","AFFECTIVE-REACTION","","Author"
"47.7.1","Canon G3","2024-08-10T16:29:09.856Z","User-nLATX","control","control","negative","-1","AFFECTIVE-REACTION","","Author"
"47.8.1","Canon G3","2024-08-10T16:29:09.856Z","User-nLATX","camera","camera","negative","-1","SENTIMENT","","Author"
"48.1.1","Canon G3","2024-07-14T03:15:22.518Z","User-dUNTr","camera","camera","neutral","0","STATEMENT","camera","Author"
"48.2.1","Canon G3","2024-07-14T03:15:22.518Z","User-dUNTr","size","size","positive","1","STATEMENT","","Author"
"48.2.2","Canon G3","2024-07-14T03:15:22.518Z","User-dUNTr","image quality","pictures","positive","1","AFFECTIVE-REACTION","","Author"
"48.3.1","Canon G3","2024-07-14T03:15:22.518Z","User-dUNTr","settings","settings","neutral","0","STATEMENT","","Author"
"48.4.1","Canon G3","2024-07-14T03:15:22.518Z","User-dUNTr","picture","pictures","positive","1","AFFECTIVE-REACTION","prints, pics","Author"
"48.4.2","Canon G3","2024-07-14T03:15:22.518Z","User-dUNTr","image quality","pictures","negative","-1","AFFECTIVE-REACTION","prints, pics","Author"
"48.5.1","Canon G3","2024-07-14T03:15:22.518Z","User-dUNTr","zoomed image","zoom","positive","1","AFFECTIVE-REACTION","quality, images","Author"
"48.6.1","Canon G3","2024-07-14T03:15:22.518Z","User-dUNTr","memory card","memory card","negative","-1","STATEMENT","","Author"
"48.7.1","Canon G3","2024-07-14T03:15:22.518Z","User-dUNTr","image quality","pictures","positive","1","AFFECTIVE-REACTION","","Author"
"48.8.1","Canon G3","2024-07-14T03:15:22.518Z","User-dUNTr","camera","camera","neutral","0","STATEMENT","m, perspective, camera, camper","Author"
"49.1.1","Canon G3","2024-07-08T13:35:40.966Z","User-l9obj","camera","camera","negative","-1","SENTIMENT","camera","Author"
"49.2.1","Canon G3","2024-07-08T13:35:40.966Z","User-l9obj","other","other","positive","1","STATEMENT","","Author, Others"
"49.3.1","Canon G3","2024-07-08T13:35:40.966Z","User-l9obj","camera","camera","positive","1","AFFECTIVE-REACTION","buyer","Author"
"49.4.1","Canon G3","2024-07-08T13:35:40.966Z","User-l9obj","4 mp","4 mp","negative","-1","STATEMENT","offsets, camera","Others"
"49.4.2","Canon G3","2024-07-08T13:35:40.966Z","User-l9obj","cost","price","positive","1","AFFECTIVE-REACTION","offsets, camera","Others"
"49.4.3","Canon G3","2024-07-08T13:35:40.966Z","User-l9obj","optical zoom","zoom","positive","1","STATEMENT","offsets, camera","Others"
"49.4.4","Canon G3","2024-07-08T13:35:40.966Z","User-l9obj","quality reputation","quality reputation","negative","-1","SENTIMENT","offsets, camera","Others"
"49.4.5","Canon G3","2024-07-08T13:35:40.966Z","User-l9obj","package value","package value","negative","-1","AFFECTIVE-REACTION","offsets, camera","Others"
"49.5.1","Canon G3","2024-07-08T13:35:40.966Z","User-l9obj","picture","pictures","positive","1","SENTIMENT","lighting, thing, rooms, camera","Author"
"50.1.1","Canon G3","2024-08-05T11:51:50.356Z","User-rF9pg","camera","camera","positive","1","STATEMENT","nikon","Author"
"50.2.1","Canon G3","2024-08-05T11:51:50.356Z","User-rF9pg","software","software","positive","1","STATEMENT","service","Author"
"50.2.2","Canon G3","2024-08-05T11:51:50.356Z","User-rF9pg","online service","online service","positive","1","STATEMENT","service","Author"
"50.2.3","Canon G3","2024-08-05T11:51:50.356Z","User-rF9pg","photo quality","pictures","positive","1","AFFECTIVE-REACTION","service","Author"
"50.3.1","Canon G3","2024-08-05T11:51:50.356Z","User-rF9pg","camera","camera","negative","-1","AFFECTIVE-REACTION","","Others"
"50.4.1","Canon G3","2024-08-05T11:51:50.356Z","User-rF9pg","camera","camera","positive","1","SENTIMENT","","Author"
"50.5.1","Canon G3","2024-08-05T11:51:50.356Z","User-rF9pg","camera","camera","negative","-1","SENTIMENT","","Author"
"50.6.1","Canon G3","2024-08-05T11:51:50.356Z","User-rF9pg","photo quality","pictures","negative","-1","AFFECTIVE-REACTION","photos","Author"
"50.7.1","Canon G3","2024-08-05T11:51:50.356Z","User-rF9pg","camera","camera","negative","-1","AFFECTIVE-REACTION","","Author"
"50.8.1","Canon G3","2024-08-05T11:51:50.356Z","User-rF9pg","memory card","memory card","positive","1","AFFECTIVE-REACTION","memory","Author"
"50.9.1","Canon G3","2024-08-05T11:51:50.356Z","User-rF9pg","other","other","negative","-1","STATEMENT","","Author"
"50.10.1","Canon G3","2024-08-05T11:51:50.356Z","User-rF9pg","memory card","memory card","positive","1","SENTIMENT","","Author"
"50.11.1","Canon G3","2024-08-05T11:51:50.356Z","User-rF9pg","camera","camera","positive","1","AFFECTIVE-REACTION","","Author"
"50.12.1","Canon G3","2024-08-05T11:51:50.356Z","User-rF9pg","camera","camera","positive","1","AFFECTIVE-REACTION","","Author"
"50.13.1","Canon G3","2024-08-05T11:51:50.356Z","User-rF9pg","camera","camera","positive","1","AFFECTIVE-REACTION","","Author"
"51.1.1","Canon G3","2024-07-14T01:04:35.169Z","User-p6aSs","camera","camera","positive","1","SENTIMENT","usage, camera","Author"
"51.1.2","Canon G3","2024-07-14T01:04:35.169Z","User-p6aSs","results","results","negative","-1","AFFECTIVE-REACTION","usage, camera","Author"
"51.1.3","Canon G3","2024-07-14T01:04:35.169Z","User-p6aSs","usage","usage","negative","-1","STATEMENT","usage, camera","Author"
"52.1.1","Canon G3","2024-07-29T06:15:06.214Z","User-s0d7v","camera","camera","positive","1","SENTIMENT","","Author"
"52.2.1","Canon G3","2024-07-29T06:15:06.214Z","User-s0d7v","features","features","neutral","0","STATEMENT","","Author"
"52.3.1","Canon G3","2024-07-29T06:15:06.214Z","User-s0d7v","usability","usability","neutral","0","STATEMENT","enough","Others"
"52.3.2","Canon G3","2024-07-29T06:15:06.214Z","User-s0d7v","features","features","positive","1","STATEMENT","enough","Others"
"52.4.1","Canon G3","2024-07-29T06:15:06.214Z","User-s0d7v","macro shots","macro shots","positive","1","AFFECTIVE-REACTION","","Author"
"52.5.1","Canon G3","2024-07-29T06:15:06.214Z","User-s0d7v","picture quality","pictures","positive","1","SENTIMENT","friends, quality","Author"
"52.6.1","Canon G3","2024-07-29T06:15:06.214Z","User-s0d7v","autofocus","auto focus","positive","1","AFFECTIVE-REACTION","battery","Author"
"52.7.1","Canon G3","2024-07-29T06:15:06.214Z","User-s0d7v","autofocus","auto focus","positive","1","SENTIMENT","","Author"
"52.8.1","Canon G3","2024-07-29T06:15:06.214Z","User-s0d7v","battery life","battery","negative","-1","STATEMENT","Battery","Author"
"52.9.1","Canon G3","2024-07-29T06:15:06.214Z","User-s0d7v","battery","battery","negative","-1","AFFECTIVE-REACTION","","Author"
"52.9.2","Canon G3","2024-07-29T06:15:06.214Z","User-s0d7v","storage","storage","positive","1","AFFECTIVE-REACTION","","Author"
"53.1.1","Canon G3","2024-07-02T18:23:05.299Z","User-kT24t","camera","camera","negative","-1","AFFECTIVE-REACTION","camera","Others"
"53.2.1","Canon G3","2024-07-02T18:23:05.299Z","User-kT24t","usage","usage","positive","1","AFFECTIVE-REACTION","","Author"
"53.3.1","Canon G3","2024-07-02T18:23:05.299Z","User-kT24t","menus","menu","positive","1","AFFECTIVE-REACTION","controls","Author"
"53.4.1","Canon G3","2024-07-02T18:23:05.299Z","User-kT24t","quality","quality","positive","1","AFFECTIVE-REACTION","","Author"
"53.5.1","Canon G3","2024-07-02T18:23:05.299Z","User-kT24t","size","size","neutral","0","STATEMENT","hands, person","Author"
"53.5.2","Canon G3","2024-07-02T18:23:05.299Z","User-kT24t","comfort","comfort","neutral","0","STATEMENT","hands, person","Author"
"54.1.1","Canon G3","2024-07-13T21:03:56.183Z","User-ajk7z","model 880, 885","model 880, 885","neutral","0","STATEMENT","","Author"
"54.2.1","Canon G3","2024-07-13T21:03:56.183Z","User-ajk7z","nikon","camera","neutral","0","STATEMENT","brand, package","Author"
"54.3.1","Canon G3","2024-07-13T21:03:56.183Z","User-ajk7z","flash card","flash card","negative","-1","STATEMENT","card","Author"
"54.4.1","Canon G3","2024-07-13T21:03:56.183Z","User-ajk7z","256mb card","memory card","negative","-1","STATEMENT","","Author"
"54.6.1","Canon G3","2024-07-13T21:03:56.183Z","User-ajk7z","rechargeable battery","battery","positive","1","AFFECTIVE-REACTION","","Author"
"54.7.1","Canon G3","2024-07-13T21:03:56.183Z","User-ajk7z","extra battery","battery","neutral","0","STATEMENT","","Author"
"54.8.1","Canon G3","2024-07-13T21:03:56.183Z","User-ajk7z","auto-focus assist light","auto focus","positive","1","AFFECTIVE-REACTION","shots, camera, situations, assist","Author"
"54.9.1","Canon G3","2024-07-13T21:03:56.183Z","User-ajk7z","auto-focus assist light","auto focus","positive","1","SENTIMENT","things","Author"
"54.10.1","Canon G3","2024-07-13T21:03:56.183Z","User-ajk7z","3x optical zoom","zoom","positive","1","AFFECTIVE-REACTION","","Author"
"54.11.1","Canon G3","2024-07-13T21:03:56.183Z","User-ajk7z","optical zoom","zoom","neutral","0","STATEMENT","","Author"
"54.12.1","Canon G3","2024-07-13T21:03:56.183Z","User-ajk7z","digital zoom","zoom","neutral","0","STATEMENT","","Author"
"54.15.1","Canon G3","2024-07-13T21:03:56.183Z","User-ajk7z","manual mode","manual mode","positive","1","AFFECTIVE-REACTION","shudder","Others"
"54.16.1","Canon G3","2024-07-13T21:03:56.183Z","User-ajk7z","drawbacks","drawbacks","neutral","0","STATEMENT","","Author"
"54.18.1","Canon G3","2024-07-13T21:03:56.183Z","User-ajk7z","camera","camera","neutral","0","STATEMENT","camera","Author"
"54.19.1","Canon G3","2024-07-13T21:03:56.183Z","User-ajk7z","durability","durability","positive","1","AFFECTIVE-REACTION","","Author"
"54.20.1","Canon G3","2024-07-13T21:03:56.183Z","User-ajk7z","macro shots","macro shots","negative","-1","STATEMENT","","Author"
"54.21.1","Canon G3","2024-07-13T21:03:56.183Z","User-ajk7z","menus and features","menu","negative","-1","STATEMENT","menus, features","Author"
"55.1.1","Canon G3","2024-08-23T01:50:02.077Z","User-HQiaS","camera","camera","positive","1","STATEMENT","","Author"
"55.2.1","Canon G3","2024-08-23T01:50:02.077Z","User-HQiaS","pictures","pictures","positive","1","AFFECTIVE-REACTION","picturers","Author"
"55.3.1","Canon G3","2024-08-23T01:50:02.077Z","User-HQiaS","camera","camera","negative","-1","AFFECTIVE-REACTION","time","Author"
"55.4.1","Canon G3","2024-08-23T01:50:02.077Z","User-HQiaS","nikon 4300","camera","neutral","0","STATEMENT","","Author"
"56.1.1","Canon G3","2024-08-01T23:09:23.095Z","User-C8Y6v","brand","brand","negative","-1","AFFECTIVE-REACTION","","Author"
"56.2.1","Canon G3","2024-08-01T23:09:23.095Z","User-C8Y6v","camera","camera","positive","1","AFFECTIVE-REACTION","card, pixel, ultra, combos","Author"
"56.2.2","Canon G3","2024-08-01T23:09:23.095Z","User-C8Y6v","picture quality","pictures","negative","-1","AFFECTIVE-REACTION","card, pixel, ultra, combos","Author"
"56.2.3","Canon G3","2024-08-01T23:09:23.095Z","User-C8Y6v","user-friendly functions","user-friendly functions","positive","1","STATEMENT","card, pixel, ultra, combos","Author"
"56.3.1","Canon G3","2024-08-01T23:09:23.095Z","User-C8Y6v","txt file","txt file","positive","1","SENTIMENT","","Author"
"56.4.1","Canon G3","2024-08-01T23:09:23.095Z","User-C8Y6v","compact digital camera","compact digital camera","positive","1","AFFECTIVE-REACTION","camera, children","Others"
"56.5.1","Canon G3","2024-08-01T23:09:23.095Z","User-C8Y6v","flash card","flash card","positive","1","AFFECTIVE-REACTION","card, capacity","Author"
"56.6.1","Canon G3","2024-08-01T23:09:23.095Z","User-C8Y6v","time saving","time saving","positive","1","SENTIMENT","moment, picture, money","Others"
"56.7.1","Canon G3","2024-08-01T23:09:23.095Z","User-C8Y6v","battery","battery","negative","-1","AFFECTIVE-REACTION","battery","Others"
"56.8.1","Canon G3","2024-08-01T23:09:23.095Z","User-C8Y6v","rechargeable","battery","positive","1","AFFECTIVE-REACTION","environment, money","Others"
"56.9.1","Canon G3","2024-08-01T23:09:23.095Z","User-C8Y6v","storage capacity","storage capacity","positive","1","AFFECTIVE-REACTION","thing, quality","Author"
"56.10.1","Canon G3","2024-08-01T23:09:23.095Z","User-C8Y6v","expectation","expectation","positive","1","AFFECTIVE-REACTION","","Author"
"56.11.1","Canon G3","2024-08-01T23:09:23.095Z","User-C8Y6v","clarification","clarification","positive","1","STATEMENT","","Author"
"56.12.1","Canon G3","2024-08-01T23:09:23.095Z","User-C8Y6v","nikon","camera","negative","-1","STATEMENT","","Author"
"57.1.1","Canon G3","2024-08-14T07:27:36.588Z","User-RYGLG","camera","camera","positive","1","AFFECTIVE-REACTION","pictures, camera","Author"
"57.1.2","Canon G3","2024-08-14T07:27:36.588Z","User-RYGLG","digital camera","digital camera","neutral","0","STATEMENT","pictures, camera","Author"
"57.1.3","Canon G3","2024-08-14T07:27:36.588Z","User-RYGLG","operating ease","operating ease","neutral","0","STATEMENT","pictures, camera","Author"
"57.2.1","Canon G3","2024-08-14T07:27:36.588Z","User-RYGLG","quality","quality","negative","-1","SENTIMENT","pictures","Author"
"57.2.2","Canon G3","2024-08-14T07:27:36.588Z","User-RYGLG","versatility","versatility","negative","-1","STATEMENT","pictures","Author"
"57.3.1","Canon G3","2024-08-14T07:27:36.588Z","User-RYGLG","camera","camera","positive","1","SENTIMENT","","Author"
"58.1.1","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","budget","price","neutral","0","STATEMENT","size","Author"
"58.1.2","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","resolution","resolution","positive","1","AFFECTIVE-REACTION","size","Author"
"58.1.3","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","optical clarity and color","optics","positive","1","AFFECTIVE-REACTION","size","Author"
"58.1.4","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","shutter lag","shutter lag","positive","1","STATEMENT","size","Author"
"58.1.5","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","compact size","compact size","negative","-1","STATEMENT","size","Author"
"58.1.6","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","camera grip","camera grip","positive","1","AFFECTIVE-REACTION","size","Author"
"58.2.1","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","research","research","negative","-1","STATEMENT","test","Author"
"58.3.1","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","nikon coolpix 4300","camera","neutral","0","STATEMENT","","Author"
"58.4.1","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","camera","camera","neutral","0","STATEMENT","camera, expectations","Author"
"58.5.1","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","daylight pictures","daylight pictures","positive","1","SENTIMENT","shots, daylight","Author"
"58.5.2","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","indoor shots","indoor shots","positive","1","AFFECTIVE-REACTION","shots, daylight","Author"
"58.6.1","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","shutter lag","shutter lag","positive","1","AFFECTIVE-REACTION","card, frame, speed","Author"
"58.6.2","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","next frame advance","next frame advance","positive","1","STATEMENT","card, frame, speed","Author"
"58.7.1","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","uploading images","uploading images","positive","1","SENTIMENT","","Author"
"58.8.1","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","indoor shots","indoor shots","positive","1","STATEMENT","cameras","Author"
"58.9.1","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","slave flash unit","slave flash unit","positive","1","STATEMENT","flash unit","Author"
"58.10.1","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","battery life","battery","positive","1","STATEMENT","side, situations","Author"
"58.11.1","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","outdoor shots","outdoor shots","positive","1","AFFECTIVE-REACTION","","Author"
"58.11.2","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","battery","battery","positive","1","AFFECTIVE-REACTION","","Author"
"58.12.1","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","back-up battery","back-up battery","positive","1","AFFECTIVE-REACTION","","Author"
"58.13.1","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","picture editing software","picture editing software","positive","1","STATEMENT","","Author"
"58.14.1","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","photosuite","photosuite","positive","1","AFFECTIVE-REACTION","","Author"
"58.15.1","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","indoor shots","indoor shots","negative","-1","AFFECTIVE-REACTION","reviews, camera","Author"
"58.16.1","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","focusing","focusing","positive","1","SENTIMENT","kitchen, focusing","Author"
"58.17.1","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","camera","camera","positive","1","SENTIMENT","quality, camera, anyone","Author"
"58.18.1","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","camera","camera","negative","-1","AFFECTIVE-REACTION","camera","Author"
"58.19.1","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","accessories","accessories","positive","1","STATEMENT","","Author"
"58.20.1","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","digi-slave dsf-1s flash unit","digi-slave dsf-1s flash unit","neutral","0","STATEMENT","unit","Author"
"58.21.1","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","bracket","bracket","positive","1","STATEMENT","head, hand","Author"
"58.22.1","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","adapter","adapter","positive","1","STATEMENT","","Author"
"58.22.2","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","lens cap","lens","negative","-1","AFFECTIVE-REACTION","","Author"
"58.22.3","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","filter set","filter set","positive","1","STATEMENT","","Author"
"58.23.1","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","protection","protection","positive","1","AFFECTIVE-REACTION","camera, use","Author"
"58.23.2","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","filters","filters","negative","-1","AFFECTIVE-REACTION","camera, use","Author"
"58.24.1","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","adapter","adapter","negative","-1","SENTIMENT","","Author"
"58.25.1","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","camera","camera","positive","1","AFFECTIVE-REACTION","","Others"
"58.26.1","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","photography","pictures","negative","-1","AFFECTIVE-REACTION","filters","Others"
"58.26.2","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","case fit","case fit","positive","1","STATEMENT","filters","Others"
"58.26.3","Canon G3","2024-07-11T13:22:56.358Z","User-AI5dv","filters","filters","positive","1","STATEMENT","filters","Others"
"59.1.1","Canon G3","2024-08-10T17:26:57.731Z","User-LYcbr","camera","camera","positive","1","AFFECTIVE-REACTION","","Author"
"59.2.1","Canon G3","2024-08-10T17:26:57.731Z","User-LYcbr","camera","camera","neutral","0","STATEMENT","camera","Author"
"59.3.1","Canon G3","2024-08-10T17:26:57.731Z","User-LYcbr","pictures","pictures","positive","1","AFFECTIVE-REACTION","pictures","Author"
"59.4.1","Canon G3","2024-08-10T17:26:57.731Z","User-LYcbr","manual","manual","negative","-1","AFFECTIVE-REACTION","","Author"
"59.4.2","Canon G3","2024-08-10T17:26:57.731Z","User-LYcbr","usability","usability","negative","-1","AFFECTIVE-REACTION","","Author"
"59.5.1","Canon G3","2024-08-10T17:26:57.731Z","User-LYcbr","size","size","positive","1","AFFECTIVE-REACTION","","Author"
"59.6.1","Canon G3","2024-08-10T17:26:57.731Z","User-LYcbr","quick pictures","quick pictures","positive","1","STATEMENT","","Author"
